0.1610995978116989,0.001470931456424296,0.12662284076213837,0.001485025743022561,0.20305684208869934,0.057778287678956985,0.44848644733428955
0.15752330422401428,0.00018077502318192273,0.044394392520189285,0.009385630488395691,0.03765513747930527,0.06303682923316956,0.6878238916397095
0.04772038385272026,0.00014776001626159996,0.021085837855935097,0.001573442597873509,0.056231312453746796,0.007648043800145388,0.8655932545661926
0.07096637040376663,0.00010923404624918476,0.015661129727959633,0.02835027128458023,0.03179846704006195,0.020829427987337112,0.8322851061820984
0.011570798233151436,2.9011960123170866e-06,0.0016284777084365487,0.9032004475593567,0.004322178196161985,0.003029960673302412,0.0762452706694603
0.009471097961068153,2.5512306365271797e-06,0.0007961772498674691,0.9644736647605896,0.001382577233016491,0.0018494268879294395,0.02202441170811653
0.002301004948094487,2.321986357856076e-06,0.0002706960076466203,0.987795352935791,0.000420373457018286,0.001423603156581521,0.007786617148667574
0.010024693794548512,1.3173415027267765e-05,0.0009674911270849407,0.9506322145462036,0.0025088314432650805,0.0033732804004102945,0.032480206340551376
0.006698839832097292,7.314019057957921e-06,0.00039870289037935436,0.9821307063102722,0.0007437020540237427,0.001825883169658482,0.008194930851459503
0.40091946721076965,0.04359586909413338,0.12019927054643631,0.1267137974500656,0.18871720135211945,0.0030780453234910965,0.11677634716033936
0.005746523849666119,4.050422830914613e-06,0.00029519543750211596,0.9805942177772522,0.0006681546801701188,0.0010912950383499265,0.011600540019571781
0.004861290566623211,2.085527512463159e-06,0.00030170680838637054,0.985403299331665,0.00045307973050512373,0.0014278632588684559,0.007550645153969526
0.0019191560568287969,1.1067855893998058e-06,0.00021967798238620162,0.9851366281509399,0.00027329797740094364,0.0008614975376985967,0.011588581837713718
0.17727245390415192,0.0002702538622543216,0.0605013333261013,0.014261113479733467,0.04053648188710213,0.17533423006534576,0.5318241119384766
0.46807119250297546,0.058269429951906204,0.08738470822572708,0.0011053113266825676,0.1745099276304245,0.04101767763495445,0.16964183747768402
0.36058077216148376,0.010268958285450935,0.15963557362556458,0.24710489809513092,0.15795274078845978,0.016563303768634796,0.0478937067091465
0.500403106212616,0.273006409406662,0.05019780248403549,0.005087636411190033,0.0677521824836731,0.03162258863449097,0.07193019241094589
0.8815922737121582,0.0006894500693306327,0.014861426316201687,0.005120661575347185,0.02545376867055893,0.008439073339104652,0.06384334713220596
0.8268491625785828,0.013798973523080349,0.03725573793053627,0.0031855443958193064,0.051753729581832886,0.013252423144876957,0.053904466331005096
0.9083897471427917,0.0009598419419489801,0.01348954252898693,0.005661399103701115,0.028463706374168396,0.006620174739509821,0.036415521055459976
0.510531485080719,0.017238788306713104,0.19423748552799225,0.07655759155750275,0.12054485082626343,0.03508004918694496,0.045809682458639145
0.9148793816566467,0.00024522835155948997,0.016122320666909218,0.006566548720002174,0.025952987372875214,0.006346286274492741,0.029887158423662186
